BRANCH_ID,BRANCH_NAME,NUMBER_OF_HOLDS,TITLE,AUTHOR,WEB_LINK,DATE
EPLWOO,Woodcroft Branch,20,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,January 04 2016
EPLWOO,Woodcroft Branch,19,Even dogs in the wild / Ian Rankin,RANKIN IAN,http://epl.bibliocommons.com/search?t=smart&q=even%20dogs%20in,January 04 2016
EPLWOO,Woodcroft Branch,18,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,January 04 2016
EPLWOO,Woodcroft Branch,17,Big magic : creative living beyond fear / Elizabeth Gilbert,GILBERT ELIZABETH,http://epl.bibliocommons.com/search?t=smart&q=big%20magic%20%3A,January 04 2016
EPLWOO,Woodcroft Branch,17,Why not me? / Mindy Kaling,KALING MINDY,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,January 04 2016
EPLWOO,Woodcroft Branch,27,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,December 28 2015
EPLWOO,Woodcroft Branch,26,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,December 28 2015
EPLWOO,Woodcroft Branch,25,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,December 28 2015
EPLWOO,Woodcroft Branch,24,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,December 28 2015
EPLWOO,Woodcroft Branch,22,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A,December 28 2015
EPLWOO,Woodcroft Branch,20,Even dogs in the wild / Ian Rankin,RANKIN IAN,http://epl.bibliocommons.com/search?t=smart&q=even%20dogs%20in,December 28 2015
EPLWOO,Woodcroft Branch,19,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,December 28 2015
EPLWOO,Woodcroft Branch,17,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,December 28 2015
EPLWOO,Woodcroft Branch,16,The lake house : a novel / Kate Morton,MORTON KATE,http://epl.bibliocommons.com/search?t=smart&q=the%20lake%20house,December 28 2015
EPLWOO,Woodcroft Branch,16,Winter / written by Marissa Meyer,MEYER MARISSA,http://epl.bibliocommons.com/search?t=smart&q=winter%20/%20written,December 28 2015
EPLWOO,Woodcroft Branch,26,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,December 21 2015
EPLWOO,Woodcroft Branch,25,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,December 21 2015
EPLWOO,Woodcroft Branch,24,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,December 21 2015
EPLWOO,Woodcroft Branch,24,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,December 21 2015
EPLWOO,Woodcroft Branch,21,Even dogs in the wild / Ian Rankin,RANKIN IAN,http://epl.bibliocommons.com/search?t=smart&q=even%20dogs%20in,December 21 2015
EPLWOO,Woodcroft Branch,20,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,December 21 2015
EPLWOO,Woodcroft Branch,18,The lake house : a novel / Kate Morton,MORTON KATE,http://epl.bibliocommons.com/search?t=smart&q=the%20lake%20house,December 21 2015
EPLWOO,Woodcroft Branch,18,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A,December 21 2015
EPLWOO,Woodcroft Branch,18,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,December 21 2015
EPLWOO,Woodcroft Branch,16,Tricky twenty-two / Janet Evanovich,EVANOVICH JANET,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,December 21 2015
EPLWOO,Woodcroft Branch,25,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,December 14 2015
EPLWOO,Woodcroft Branch,24,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,December 14 2015
EPLWOO,Woodcroft Branch,24,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,December 14 2015
EPLWOO,Woodcroft Branch,22,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,December 14 2015
EPLWOO,Woodcroft Branch,22,Fifteen dogs : an apologue / Andre Alexis,ALEXIS ANDRE,http://epl.bibliocommons.com/search?t=smart&q=fifteen%20dogs%20%3A,December 14 2015
EPLWOO,Woodcroft Branch,21,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,December 14 2015
EPLWOO,Woodcroft Branch,20,The lake house : a novel / Kate Morton,MORTON KATE,http://epl.bibliocommons.com/search?t=smart&q=the%20lake%20house,December 14 2015
EPLWOO,Woodcroft Branch,20,Even dogs in the wild / Ian Rankin,RANKIN IAN,http://epl.bibliocommons.com/search?t=smart&q=even%20dogs%20in,December 14 2015
EPLWOO,Woodcroft Branch,19,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,December 14 2015
EPLWOO,Woodcroft Branch,19,The reason you walk / Wab Kinew,KINEW WAB,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,December 14 2015
EPLWOO,Woodcroft Branch,17,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 30 2015
EPLWOO,Woodcroft Branch,17,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 30 2015
EPLWOO,Woodcroft Branch,27,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 30 2015
EPLWOO,Woodcroft Branch,25,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 30 2015
EPLWOO,Woodcroft Branch,22,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 30 2015
EPLWOO,Woodcroft Branch,19,Tricky twenty-two / Janet Evanovich,EVANOVICH JANET,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,November 30 2015
EPLWOO,Woodcroft Branch,19,The lake house : a novel / Kate Morton,MORTON KATE,http://epl.bibliocommons.com/search?t=smart&q=the%20lake%20house,November 30 2015
EPLWOO,Woodcroft Branch,18,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,November 30 2015
EPLWOO,Woodcroft Branch,18,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,November 30 2015
EPLWOO,Woodcroft Branch,17,The reason you walk / Wab Kinew,KINEW WAB,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,November 30 2015
EPLWOO,Woodcroft Branch,27,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 23 2015
EPLWOO,Woodcroft Branch,26,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 23 2015
EPLWOO,Woodcroft Branch,24,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 23 2015
EPLWOO,Woodcroft Branch,21,The reason you walk / Wab Kinew,KINEW WAB,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,November 23 2015
EPLWOO,Woodcroft Branch,19,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 23 2015
EPLWOO,Woodcroft Branch,18,Tricky Twenty-Two  / by Janet  Evanovich,EVANOVICH JANET,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,November 23 2015
EPLWOO,Woodcroft Branch,17,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,November 23 2015
EPLWOO,Woodcroft Branch,16,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 23 2015
EPLWOO,Woodcroft Branch,16,Career of evil / Robert Galbraith,GALBRAITH ROBERT,http://epl.bibliocommons.com/search?t=smart&q=career%20of%20evil,November 23 2015
EPLWOO,Woodcroft Branch,17,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,November 23 2015
EPLWOO,Woodcroft Branch,17,Rogue lawyer / John Grisham,GRISHAM JOHN,http://epl.bibliocommons.com/search?t=smart&q=rogue%20lawyer%20/,November 16 2015
EPLWOO,Woodcroft Branch,16,Career of evil / Robert Galbraith,GALBRAITH ROBERT,http://epl.bibliocommons.com/search?t=smart&q=career%20of%20evil,November 16 2015
EPLWOO,Woodcroft Branch,27,The girl on the train / Paula Hawkins,HAWKINS PAULA,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 16 2015
EPLWOO,Woodcroft Branch,26,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,LAGERCRANTZ DAVID,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 16 2015
EPLWOO,Woodcroft Branch,26,All the light we cannot see : a novel / Anthony Doerr,DOERR ANTHONY,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 16 2015
EPLWOO,Woodcroft Branch,21,The Martian : a novel / Andy Weir,WEIR ANDY,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 16 2015
EPLWOO,Woodcroft Branch,20,The reason you walk / Wab Kinew,KINEW WAB,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,November 16 2015
EPLWOO,Woodcroft Branch,18,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond? ; translated from the Japanese by Cathy Hirano,KOND MARIE,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 16 2015
EPLWOO,Woodcroft Branch,18,Tricky Twenty-Two  / by Janet  Evanovich,EVANOVICH JANET,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,November 16 2015
EPLWOO,Woodcroft Branch,18,Furiously happy : a funny book about horrible things / Jenny Lawson,LAWSON JENNY,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,November 16 2015
EPLWOO,Woodcroft Branch,28,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 09 2015
EPLWOO,Woodcroft Branch,27,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 09 2015
EPLWOO,Woodcroft Branch,26,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 09 2015
EPLWOO,Woodcroft Branch,23,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 09 2015
EPLWOO,Woodcroft Branch,21,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 09 2015
EPLWOO,Woodcroft Branch,20,The reason you walk / Wab Kinew,Kinew Wab,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,November 09 2015
EPLWOO,Woodcroft Branch,18,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,November 09 2015
EPLWOO,Woodcroft Branch,17,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,November 09 2015
EPLWOO,Woodcroft Branch,17,Tricky Twenty-Two  / by Janet  Evanovich,Evanovich Janet,http://epl.bibliocommons.com/search?t=smart&q=tricky%20twenty-two%20/,November 09 2015
EPLWOO,Woodcroft Branch,17,Furiously happy : a funny book about horrible things / Jenny Lawson,Lawson Jenny,http://epl.bibliocommons.com/search?t=smart&q=furiously%20happy%20%3A,November 09 2015
EPLWOO,Woodcroft Branch,28,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,November 02 2015
EPLWOO,Woodcroft Branch,23,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,November 02 2015
EPLWOO,Woodcroft Branch,19,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,November 02 2015
EPLWOO,Woodcroft Branch,26,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,November 02 2015
EPLWOO,Woodcroft Branch,26,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,November 02 2015
EPLWOO,Woodcroft Branch,17,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,November 02 2015
EPLWOO,Woodcroft Branch,22,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,November 02 2015
EPLWOO,Woodcroft Branch,20,The reason you walk / Wab Kinew,Kinew Wab,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,November 02 2015
EPLWOO,Woodcroft Branch,17,Etta and Otto and Russell and James / Emma Hooper,Hooper Emma,http://epl.bibliocommons.com/search?t=smart&q=etta%20and%20otto,November 02 2015
EPLWOO,Woodcroft Branch,24,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,November 02 2015
EPLWOO,Woodcroft Branch,20,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,October 26 2015
EPLWOO,Woodcroft Branch,32,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 26 2015
EPLWOO,Woodcroft Branch,29,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 26 2015
EPLWOO,Woodcroft Branch,27,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 26 2015
EPLWOO,Woodcroft Branch,25,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 26 2015
EPLWOO,Woodcroft Branch,24,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 26 2015
EPLWOO,Woodcroft Branch,20,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,October 26 2015
EPLWOO,Woodcroft Branch,18,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,October 26 2015
EPLWOO,Woodcroft Branch,17,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,October 26 2015
EPLWOO,Woodcroft Branch,17,The reason you walk / Wab Kinew,Kinew Wab,http://epl.bibliocommons.com/search?t=smart&q=the%20reason%20you,October 26 2015
EPLWOO,Woodcroft Branch,19,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,October 19 2015
EPLWOO,Woodcroft Branch,18,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,October 19 2015
EPLWOO,Woodcroft Branch,16,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,October 19 2015
EPLWOO,Woodcroft Branch,32,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 19 2015
EPLWOO,Woodcroft Branch,30,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 19 2015
EPLWOO,Woodcroft Branch,29,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 19 2015
EPLWOO,Woodcroft Branch,26,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 19 2015
EPLWOO,Woodcroft Branch,25,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 19 2015
EPLWOO,Woodcroft Branch,20,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,October 19 2015
EPLWOO,Woodcroft Branch,19,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,October 19 2015
EPLWOO,Woodcroft Branch,31,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 12 2015
EPLWOO,Woodcroft Branch,29,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 12 2015
EPLWOO,Woodcroft Branch,27,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 12 2015
EPLWOO,Woodcroft Branch,24,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 12 2015
EPLWOO,Woodcroft Branch,23,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 12 2015
EPLWOO,Woodcroft Branch,21,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,October 12 2015
EPLWOO,Woodcroft Branch,19,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,October 12 2015
EPLWOO,Woodcroft Branch,19,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,October 12 2015
EPLWOO,Woodcroft Branch,17,Make me / Lee Child,Child Lee,http://epl.bibliocommons.com/search?t=smart&q=make%20me%20/,October 12 2015
EPLWOO,Woodcroft Branch,17,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,October 12 2015
EPLWOO,Woodcroft Branch,17,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,October 05 2015
EPLWOO,Woodcroft Branch,16,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,October 05 2015
EPLWOO,Woodcroft Branch,34,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,October 05 2015
EPLWOO,Woodcroft Branch,26,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,October 05 2015
EPLWOO,Woodcroft Branch,25,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,October 05 2015
EPLWOO,Woodcroft Branch,16,"Rising strong / Brenae Brown, PhD, LMSW",Brown Brenae,http://epl.bibliocommons.com/search?t=smart&q=rising%20strong%20/,October 05 2015
EPLWOO,Woodcroft Branch,24,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,October 05 2015
EPLWOO,Woodcroft Branch,22,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,October 05 2015
EPLWOO,Woodcroft Branch,21,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,October 05 2015
EPLWOO,Woodcroft Branch,19,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,October 05 2015
EPLWOO,Woodcroft Branch,35,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,September 28 2015
EPLWOO,Woodcroft Branch,25,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,September 28 2015
EPLWOO,Woodcroft Branch,22,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,September 28 2015
EPLWOO,Woodcroft Branch,22,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,September 28 2015
EPLWOO,Woodcroft Branch,20,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,September 28 2015
EPLWOO,Woodcroft Branch,20,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,September 28 2015
EPLWOO,Woodcroft Branch,17,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,September 28 2015
EPLWOO,Woodcroft Branch,16,Circling the sun : a novel / Paula McLain,McLain Paula,http://epl.bibliocommons.com/search?t=smart&q=circling%20the%20sun,September 28 2015
EPLWOO,Woodcroft Branch,16,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,September 28 2015
EPLWOO,Woodcroft Branch,15,The illegal : a novel / Lawrence Hill,Hill Lawrence,http://epl.bibliocommons.com/search?t=smart&q=the%20illegal%20%3A,September 28 2015
EPLWOO,Woodcroft Branch,15,The Martian : a novel / Andy Weir,Weir Andy,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A,September 21 2015
EPLWOO,Woodcroft Branch,38,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,September 21 2015
EPLWOO,Woodcroft Branch,26,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,September 21 2015
EPLWOO,Woodcroft Branch,22,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,September 21 2015
EPLWOO,Woodcroft Branch,20,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,September 21 2015
EPLWOO,Woodcroft Branch,19,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,September 21 2015
EPLWOO,Woodcroft Branch,18,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in,September 21 2015
EPLWOO,Woodcroft Branch,18,The nature of the beast / Louise Penny,Penny Louise,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of,September 21 2015
EPLWOO,Woodcroft Branch,17,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,September 21 2015
EPLWOO,Woodcroft Branch,15,Circling the sun : a novel / Paula McLain,McLain Paula,http://epl.bibliocommons.com/search?t=smart&q=circling%20the%20sun,September 21 2015
EPLWOO,Woodcroft Branch,40,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,September 14 2015
EPLWOO,Woodcroft Branch,26,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,September 14 2015
EPLWOO,Woodcroft Branch,24,Go set a watchman / Harper Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,September 14 2015
EPLWOO,Woodcroft Branch,19,X / Sue Grafton,Grafton Sue,http://epl.bibliocommons.com/search?t=smart&q=x%20/%20sue,September 14 2015
EPLWOO,Woodcroft Branch,16,Why not me? / Mindy Kaling,Kaling Mindy,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F,September 14 2015
EPLWOO,Woodcroft Branch,15,Girl in the Spider's Web  / by David  Lagercrantz,Lagercrantz David,http://epl.bibliocommons.com/search?t=smart&q=girl%20in%20the,September 14 2015
EPLWOO,Woodcroft Branch,15,In the unlikely event / Judy Blume,Blume Judy,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely,September 14 2015
EPLWOO,Woodcroft Branch,15,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,September 14 2015
